iteration,loss
0,1.0236239433288574
100,0.9043809771537781
200,0.9305590987205505
300,0.8125276565551758
400,0.8491761088371277
500,0.7442480325698853
600,0.6745671033859253
700,0.7042250037193298
800,0.7041457891464233
900,0.7709567546844482
1000,0.7694481611251831
1100,0.7171804904937744
1200,0.7236074805259705
1300,0.7289408445358276
1400,0.7499048709869385
1500,0.7782348990440369
1600,0.7314282655715942
1700,0.7860338091850281
1800,0.7282440662384033
1900,0.6754691004753113
2000,0.7098214030265808
2100,0.7392783164978027
2200,0.6964366436004639
2300,0.6351755857467651
2400,0.6631584167480469
2500,0.6775730848312378
2600,0.6866039633750916
2700,0.7156497240066528
2800,0.6374142169952393
2900,0.6793789863586426
3000,0.653290867805481
3100,0.688923716545105
3200,0.6052407622337341
3300,0.6278682947158813
3400,0.6951907873153687
3500,0.6773486137390137
3600,0.659355103969574
3700,0.6674169898033142
3800,0.6878385543823242
3900,0.6880686283111572
4000,0.7737367153167725
4100,0.5901679396629333
4200,0.6630601286888123
4300,0.662907600402832
4400,0.6724936366081238
4500,0.7385846376419067
4600,0.6502994894981384
4700,0.5870672464370728
4800,0.6735738515853882
4900,0.6048657298088074
5000,0.6454486846923828
5100,0.5672407150268555
5200,0.7009521722793579
5300,0.6279450058937073
5400,0.6460444927215576
5500,0.6801756620407104
5600,0.5877189636230469
5700,0.7071256041526794
5800,0.6117978096008301
5900,0.6285107135772705
6000,0.6391094923019409
6100,0.6159383058547974
6200,0.6127650141716003
6300,0.6214036345481873
6400,0.6243002414703369
6500,0.5952669382095337
6600,0.6527615189552307
6700,0.6661970615386963
6800,0.6606203317642212
6900,0.6472330689430237
7000,0.6176714897155762
7100,0.6056225895881653
7200,0.5689045190811157
7300,0.5727822184562683
7400,0.6268877387046814
7500,0.6436002254486084
7600,0.6411197185516357
7700,0.6192406415939331
7800,0.6436600685119629
7900,0.6539603471755981
8000,0.6045501232147217
8100,0.6269474029541016
8200,0.6023439168930054
8300,0.599683403968811
8400,0.6250801086425781
8500,0.6164700984954834
8600,0.6308449506759644
8700,0.6009560823440552
8800,0.5943983793258667
8900,0.6424704194068909
9000,0.5913537740707397
9100,0.6404078006744385
9200,0.6456446647644043
9300,0.6520668864250183
9400,0.5510417819023132
9500,0.6103853583335876
9600,0.5732449889183044
9700,0.6162865161895752
9800,0.6755983829498291
9900,0.6380639672279358
10000,0.5677352547645569
10100,0.6534357070922852
10200,0.5837395191192627
10300,0.591674268245697
10400,0.5772531032562256
10500,0.6146953105926514
10600,0.5852081775665283
10700,0.5986629724502563
10800,0.6280690431594849
10900,0.6249034404754639
11000,0.6352505087852478
11100,0.6175042986869812
11200,0.6198180913925171
11300,0.5983117818832397
11400,0.5569740533828735
11500,0.6568163633346558
11600,0.5951429605484009
11700,0.6320115327835083
11800,0.5797085762023926
11900,0.6250166893005371
12000,0.6100523471832275
12100,0.6158583164215088
12200,0.6173791885375977
12300,0.6040927171707153
12400,0.6182118654251099
12500,0.5927545428276062
12600,0.559345543384552
12700,0.5770976543426514
12800,0.6408886313438416
12900,0.6430404186248779
13000,0.6274118423461914
13100,0.5661112666130066
13200,0.6196975708007812
13300,0.5958350300788879
13400,0.646026611328125
13500,0.5678696036338806
13600,0.6386584043502808
13700,0.6780710220336914
13800,0.5959684252738953
13900,0.6316618919372559
14000,0.603089451789856
14100,0.5670154094696045
14200,0.5787281394004822
14300,0.5707678198814392
14400,0.6397677659988403
14500,0.6253349184989929
14600,0.5880252122879028
14700,0.6296581029891968
14800,0.5876517295837402
14900,0.5825741291046143
15000,0.5470456480979919
15100,0.6089007258415222
15200,0.5558949708938599
15300,0.6018538475036621
15400,0.5610010027885437
15500,0.5820207595825195
15600,0.6506948471069336
15700,0.6196593642234802
15800,0.6153942346572876
15900,0.602195680141449
16000,0.6294352412223816
16100,0.6451049447059631
16200,0.5698239207267761
16300,0.5765719413757324
16400,0.6218013763427734
16500,0.5679434537887573
16600,0.5657967329025269
16700,0.5872703790664673
16800,0.6273386478424072
16900,0.6218695640563965
17000,0.5799733400344849
17100,0.5555829405784607
17200,0.5801764130592346
17300,0.6067109107971191
17400,0.5660812854766846
17500,0.5792335867881775
17600,0.5937930345535278
17700,0.6407032012939453
17800,0.5908104181289673
17900,0.6184329986572266
18000,0.5531274676322937
18100,0.6411951780319214
18200,0.5673308968544006
18300,0.6613372564315796
18400,0.554405689239502
18500,0.5741351246833801
18600,0.6313499808311462
18700,0.6330319046974182
18800,0.598594069480896
18900,0.6008709669113159
19000,0.6248802542686462
19100,0.6275427341461182
19200,0.6005851030349731
19300,0.7059056162834167
19400,0.6024994850158691
19500,0.6907998919487
19600,0.5905129909515381
19700,0.6093744039535522
19800,0.5834113359451294
19900,0.5633126497268677
