iteration,loss
0,1.003458023071289
100,0.8012740015983582
200,0.8656954169273376
300,0.7372738718986511
400,0.7658924460411072
500,0.7223843932151794
600,0.7126139402389526
700,0.7053095698356628
800,0.7214168310165405
900,0.7517451643943787
1000,0.71466463804245
1100,0.7237507700920105
1200,0.6742653250694275
1300,0.7017148733139038
1400,0.750737190246582
1500,0.7309188842773438
1600,0.6241307258605957
1700,0.6773983240127563
1800,0.6422664523124695
1900,0.7093672752380371
2000,0.661766529083252
2100,0.6598908305168152
2200,0.6743341684341431
2300,0.6425321102142334
2400,0.6569897532463074
2500,0.7085001468658447
2600,0.646460235118866
2700,0.6787232160568237
2800,0.7436534762382507
2900,0.6818298101425171
3000,0.6570729613304138
3100,0.6529918909072876
3200,0.6640061140060425
3300,0.7000502347946167
3400,0.6930708885192871
3500,0.625664472579956
3600,0.6618301272392273
3700,0.6674479246139526
3800,0.669718861579895
3900,0.6518440246582031
4000,0.6151617765426636
4100,0.6560831069946289
4200,0.6554089784622192
4300,0.5735389590263367
4400,0.6396710872650146
4500,0.632084846496582
4600,0.6642962098121643
4700,0.6393477916717529
4800,0.6328415870666504
4900,0.666146993637085
5000,0.5708717703819275
5100,0.6465567350387573
5200,0.62905353307724
5300,0.6745530962944031
5400,0.6359704732894897
5500,0.6403926610946655
5600,0.5761841535568237
5700,0.686147153377533
5800,0.6885625720024109
5900,0.62178635597229
6000,0.6371872425079346
6100,0.5983655452728271
6200,0.6512396335601807
6300,0.6511675119400024
6400,0.6082190871238708
6500,0.6282845735549927
6600,0.5919893980026245
6700,0.6243374347686768
6800,0.6121155023574829
6900,0.6413733959197998
7000,0.5611670017242432
7100,0.6751336455345154
7200,0.6354466676712036
7300,0.5710635185241699
7400,0.6442180275917053
7500,0.6779002547264099
7600,0.6036440134048462
7700,0.5885083675384521
7800,0.616441011428833
7900,0.6855074763298035
8000,0.6190085411071777
8100,0.6284750699996948
8200,0.6510979533195496
8300,0.5758352279663086
8400,0.6376445889472961
8500,0.6232031583786011
8600,0.6583366394042969
8700,0.5657867789268494
8800,0.6254003047943115
8900,0.6024383902549744
9000,0.6112158298492432
9100,0.6099597215652466
9200,0.6384025812149048
9300,0.6628848910331726
9400,0.6338707804679871
9500,0.6409696340560913
9600,0.6302342414855957
9700,0.6119712591171265
9800,0.6164849400520325
9900,0.6663275957107544
10000,0.5829859375953674
10100,0.6010333299636841
10200,0.6372158527374268
10300,0.6128565669059753
10400,0.6362920999526978
10500,0.5796401500701904
10600,0.6096811294555664
10700,0.6698324084281921
10800,0.6168287992477417
10900,0.5694868564605713
11000,0.581964373588562
11100,0.6586004495620728
11200,0.5818772912025452
11300,0.6275909543037415
11400,0.6268965005874634
11500,0.6121277213096619
11600,0.5692334175109863
